00000000L,00000000S,00000001L,00000001S,00000011L,00000011S,00000111L,00000111S,00001111L,00001111S,00011111L,00011111S,00111111L,00111111S,01111111L,01111111S,11111111L,11111111S
223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223
